pid,year,norm_source,n_obs,n_artifacts,mean_z,share_days_depressed,ph_valid,ph_peak,ph_peak_doy,ph_base,ph_amplitude,ph_sos_doy,ph_half_decline_doy,ph_integral,ph_covered_days,dev_peak_ratio,dev_peak_shift_days,dev_sos_shift_days,dev_integral_ratio,dev_decline_shift_days
AOI-0062,2010,история полигона,19,1,-0.23720596441311403,0.215962441314554,True,0.8280483302797247,138,-0.5426163815272496,1.3706647118069744,92,210.0,79.44241131421983,175,1.2929519752881613,-12,1,0.9312732286921797,11.0
AOI-0062,2011,история полигона,23,3,0.1665674080079215,0.0,True,0.6912204650427066,111,0.1632475462314069,0.5279729188112997,91,184.0,90.70105237036387,200,1.0675117930682632,-39,0,1.0695576991281155,-16.0
AOI-0062,2012,история полигона,16,0,-0.206469723296953,0.06103286384976526,True,0.7726113731638561,122,0.04621161950244158,0.7263997536614145,92,172.0,78.41381669114834,167,1.2018914855673948,-32,0,0.9218051395659546,-37.0
AOI-0062,2013,история полигона,23,1,0.20006112350861543,0.215962441314554,True,0.6914203303437906,198,0.16084324512515946,0.5305770852186311,123,235.0,82.15118034283259,205,1.0542349758257514,48,32,0.9660187199984135,43.0
AOI-0062,2014,история полигона,27,0,0.991092223030014,0.0,True,0.8093743597504286,120,0.17911296778707655,0.6302613919633521,92,171.0,96.54635916835338,206,1.2675822624145576,-30,1,1.1472377601137775,-38.0
AOI-0062,2015,история полигона,24,0,-0.08044339076769182,0.0,True,0.6396150301250267,144,0.14937524994595475,0.490239780179072,92,184.0,79.8611788363653,205,0.9869021679219248,-6,1,0.9359771035698016,-16.0
AOI-0062,2016,история полигона,26,1,0.24445672021324766,0.06103286384976526,True,0.8568143653151963,124,0.12112817638491467,0.7356861889302816,92,169.0,91.03561094115764,195,1.3442306059293725,-26,0,1.0816194905060519,-38.0
AOI-0062,2017,история полигона,49,0,0.234859231677825,0.19718309859154928,True,0.8438679840011845,181,0.1653439338573083,0.6785240501438762,128,220.0,87.1412915760468,204,1.2941622733209213,34,37,1.027205502081598,29.0
AOI-0062,2018,история полигона,35,0,-0.1895488776155121,0.107981220657277,True,0.8278855125921313,122,0.15470432116138363,0.6731811914307476,92,168.0,83.0271767106854,210,1.2986759754932247,-28,1,0.9743555069832046,-34.0
AOI-0062,2019,история полигона,71,1,0.16512428300100998,0.30985915492957744,True,0.7370644837413612,194,0.17189884173090367,0.5651656420104576,136,233.0,84.40179633519361,213,1.1103961904017596,47,45,0.9911472398952154,42.0
AOI-0062,2020,история полигона,67,1,-0.3199700405650651,0.2535211267605634,True,0.7771494557028968,133,0.06930342666026355,0.7078460290426333,92,174.0,79.24675669360651,213,1.2151796220558497,-17,0,0.929211131923952,-33.0
AOI-0062,2021,история полигона,61,5,0.0353168866589664,0.3568075117370892,True,0.7423708662145694,191,0.07416538263131094,0.6682054835832585,120,239.0,78.96745249884094,213,1.110070496605215,42,29,0.923138208525177,49.0
AOI-0062,2022,история полигона,61,2,0.026140641484446836,0.028169014084507043,True,0.8742096698605554,141,0.02820557181721001,0.8460040980433453,91,177.0,90.13709433397959,213,1.3821255569190816,-9,0,1.0632093425753961,-25.0
AOI-0062,2023,история полигона,69,5,-0.026782460608971187,0.22065727699530516,True,0.8500385583357625,175,0.1564151889182195,0.693623369417543,130,215.0,84.15719719217236,213,1.3045529593212288,28,39,0.9880026437742012,24.0
AOI-0062,2024,история полигона,58,0,-0.41383457681059826,0.4460093896713615,True,0.8894842764111077,125,0.12501271614686318,0.7644715602642446,92,162.0,81.0709328727817,213,1.3798807415954972,-32,0,0.9526063004188009,-53.0
AOI-0062,2025,история полигона,69,4,-0.19433922550554314,0.28169014084507044,True,0.7984240821211722,179,0.17319258093264225,0.62523150118853,138,201.0,74.76112997236771,210,1.2102088639740365,32,47,0.8717370442773861,8.0
AOI-0063,2010,история полигона,26,1,-0.4127752758299708,0.07042253521126761,True,0.6377923467781246,143,0.17429672738544763,0.4634956193926769,92,184.0,77.83727224882452,204,0.922888070840957,-11,1,0.8690037766108869,-10.0
AOI-0063,2011,история полигона,25,0,1.1577535738143827,0.11267605633802817,True,0.703759321235264,215,0.16963264188193458,0.5341266793533294,92,254.0,101.60925397134366,212,1.0124119848809157,61,1,1.1527189485831804,64.0
AOI-0063,2012,история полигона,21,2,0.1781909890452368,0.0,True,0.6814185608938952,143,0.14079263972023087,0.5406259211736644,106,209.0,87.1489986110902,198,0.9911639098444619,-11,14,0.9870107551907905,17.0
AOI-0063,2013,история полигона,30,5,0.5769521404328025,0.03286384976525822,True,1.8828026571665848,103,-0.5643165619321113,2.4471192190986963,103,112.0,93.52152614485934,179,2.7323653101427507,-49,12,1.063213045754953,-77.0
AOI-0063,2014,история полигона,30,0,1.1673059639227419,0.08450704225352113,True,0.8103819241303922,135,0.1705962641652963,0.639785659965096,91,170.0,97.49464308187194,208,1.1891839633486938,-19,0,1.1043507933099403,-26.0
AOI-0063,2015,история полигона,32,6,0.14394077586102075,0.2112676056338028,True,0.7246461280083641,174,0.17677090595380943,0.5478752220545547,112,221.0,85.36674958709958,201,1.0519295899744314,24,21,0.9590280992245178,32.0
AOI-0063,2016,история полигона,31,0,0.23260487941885596,0.0,True,0.7929664882578259,142,0.20837142114223015,0.5845950671155957,92,171.0,95.46646394059913,213,1.1644968082814802,-12,0,1.0830560146265955,-32.0
AOI-0063,2017,история полигона,56,3,-0.16275887967295266,0.10328638497652583,True,0.7911278278171004,146,0.16233426662381228,0.6287935611932882,94,171.0,85.25145999434885,205,1.1601570064123816,-9,3,0.9574396425661055,-25.0
AOI-0063,2018,история полигона,42,3,-0.2896020024685777,0.29107981220657275,True,0.6452130570851143,177,0.17823210919228658,0.46698094789282774,102,218.0,79.0774206089514,211,0.9294732597520163,24,11,0.8818153735343769,28.0
AOI-0063,2019,история полигона,83,4,-0.1089223129774597,0.056338028169014086,True,0.8106716452216332,124,0.16267372965044852,0.6479979155711846,91,170.0,89.41708830555244,213,1.19222418297287,-31,0,1.0057873260894445,-26.0
AOI-0063,2020,история полигона,83,3,-0.4561433094483677,0.27699530516431925,True,0.7386992068225272,173,0.06474067174459865,0.6739585350779286,92,209.0,75.98255389272025,213,1.065494216329051,24,0,0.8477116266449455,20.0
AOI-0063,2021,история полигона,78,2,-0.13541786659099342,0.19248826291079812,True,0.8555640304557065,131,0.16463901439039014,0.6909250160653164,91,174.0,87.31552458657289,213,1.259243507800116,-23,0,0.9804161577055742,-24.0
AOI-0063,2022,история полигона,74,2,-0.5243738589270371,0.14084507042253522,True,0.770143977949817,153,0.06946023381810114,0.7006837441317159,98,177.0,72.39443287505492,213,1.1330842232956468,-1,7,0.8029153649203348,-18.0
AOI-0063,2023,история полигона,78,1,0.1609136633415053,0.0,True,0.8592359573065963,133,0.15603346076881142,0.7032024965377849,91,180.0,96.60300871446128,213,1.2718632760145752,-20,0,1.0928666138264835,-17.0
AOI-0063,2024,история полигона,67,4,-0.4239226056115016,0.4413145539906103,True,0.8892458904997049,122,0.14163189211917254,0.7476139983805323,92,166.0,84.63441399501417,213,1.298963942381231,-33,0,0.9519734949240365,-31.0
AOI-0063,2025,история полигона,69,5,0.09188168587654268,0.24882629107981222,True,0.7665738900305479,184,0.19489296634643022,0.5716809236841176,91,206.0,84.89753500847728,212,1.1005133788397268,37,0,0.9509075424589002,18.0
AOI-0064,2010,история полигона,24,3,-0.42962767541406677,0.1784037558685446,True,0.5693086008991439,176,0.15244834278755795,0.416860258111586,92,213.0,69.37781383449604,204,0.8580359651263428,29,1,0.8475425975105666,25.0
AOI-0064,2011,история полигона,28,2,0.17046744473988545,0.0,True,0.724077539982216,150,0.10542740787071701,0.618650132111499,91,186.0,82.61853254582303,213,1.1321532137071921,2,0,1.0190691960910052,-8.0
AOI-0064,2012,история полигона,21,9,0.3797762793610981,0.0,True,0.6129155792357883,156,0.10081303024652426,0.5121025489892641,156,215.0,50.82189416072458,143,0.9499954732379756,8,64,0.6310366104651418,26.0
AOI-0064,2013,история полигона,29,2,-0.003231389499110735,0.3145539906103286,True,0.7694169484178761,124,0.1690427593744165,0.6003741890434596,91,157.0,77.58494234837025,206,1.186409848612648,-28,0,0.9553869103162151,-39.0
AOI-0064,2014,история полигона,29,4,0.1511133489373186,0.0,True,0.7814356001127257,144,0.1759211883937898,0.6055144117189359,92,176.0,84.22213764146659,207,1.2284461410151746,-5,1,1.0425939668147823,-21.0
AOI-0064,2015,история полигона,31,7,-0.18843246892059154,0.2347417840375587,True,0.6553137391329894,199,0.15402764531123575,0.5012860938217536,128,221.0,65.0194480606205,184,0.9860943864709648,52,37,0.798180569353171,35.0
AOI-0064,2016,история полигона,31,0,0.2590154303627529,0.06103286384976526,True,0.8007396124273984,136,0.16804176612541477,0.6326978463019837,92,168.0,88.90589884994209,213,1.2563268484285492,-14,0,1.1081459130224849,-33.0
AOI-0064,2017,история полигона,55,3,-0.1843970507276259,0.3192488262910798,True,0.847730913372902,149,0.09688011882214087,0.7508507945507611,94,177.0,80.74657699896181,205,1.3440349729592338,1,3,0.9972437159376027,-21.0
AOI-0064,2018,история полигона,43,11,-0.043888526983397756,0.24413145539906103,True,0.7619516335932931,179,-0.033991833161224914,0.795943466754518,92,217.0,80.23491314223135,205,1.1923002925344846,31,1,0.9857888054713325,29.0
AOI-0064,2019,история полигона,83,3,0.4285059997604924,0.3333333333333333,True,0.8347962399080752,138,0.148342899763676,0.6864533401443992,91,169.0,88.62354309261698,213,1.3189467403029946,-11,0,1.1009248662217417,-32.0
AOI-0064,2020,история полигона,78,0,-0.4478262786598341,0.11737089201877934,True,0.6873244542950038,116,0.08196343213076827,0.6053610221642355,92,171.0,74.5920273424805,213,1.057007954574639,-33,0,0.9174375185115731,-23.0
AOI-0064,2021,история полигона,78,9,0.12583246962890918,0.352112676056338,True,0.6751980527948002,192,0.1303982994098243,0.5447997533849759,105,231.0,75.75818591586759,213,1.0119197345601547,45,14,0.928304953281003,45.0
AOI-0064,2022,история полигона,73,1,0.092479840453453,0.0,True,0.6810482709381056,155,0.14915627084136068,0.5318920000967449,91,186.0,83.4824657681219,213,1.0582519810098177,7,0,1.0308971714657293,-7.0
AOI-0064,2023,история полигона,77,8,0.260726234064906,0.23943661971830985,True,0.792141900284268,167,0.1396830062628835,0.6524588940213845,102,218.0,86.20794800064147,213,1.2165908920278512,21,11,1.0659544826482266,32.0
AOI-0064,2024,история полигона,68,1,-0.1752396695847835,0.0,True,0.7546917077633526,142,0.15863873943276033,0.5960529683305923,92,173.0,80.0414967806787,213,1.1815661996683435,-7,0,0.9892978241820986,-23.0
AOI-0064,2025,история полигона,70,6,-0.1471981243483468,0.13615023474178403,True,0.7188371040901966,147,0.157068312975288,0.5617687911149086,91,176.0,74.84567570047427,211,1.1233091218272768,-1,0,0.9180167983344946,-21.0
AOI-0065,2010,история полигона,26,0,-0.31120619195289534,0.3427230046948357,True,0.798545514697584,139,0.15500764354205435,0.6435378711555296,92,168.0,86.09715193681234,212,1.1863268463699141,-15,1,0.9314093152927795,-35.0
AOI-0065,2011,история полигона,26,3,0.2766155560381,0.0,True,0.7959538243165549,142,0.22048692271936646,0.5754669015971885,92,173.0,98.56850663223031,212,1.1929921010076567,-12,1,1.0754953486933359,-25.0
AOI-0065,2012,история полигона,22,4,1.1275437331033973,0.023474178403755867,True,0.7200277151162543,183,0.10310439679637091,0.6169233183198833,124,267.0,91.4718906914993,180,1.0637445031510395,31,32,1.0091714139071737,61.0
AOI-0065,2013,история полигона,29,3,-0.23051329104574986,0.09859154929577464,True,0.8005918754477562,123,0.17442213742506393,0.6261697380226923,91,166.0,90.84538325510043,213,1.1826172102898151,-31,0,0.9858771198019817,-31.0
AOI-0065,2014,история полигона,29,3,0.7432506364216185,0.051643192488262914,True,0.8211460504018355,140,0.23733767643087186,0.5838083739709636,105,170.0,91.86638821588558,194,1.2346762681211794,-14,14,1.0036595622542857,-33.0
AOI-0065,2015,история полигона,31,3,-0.3431623057326097,0.3286384976525822,True,0.75034639536724,180,0.1555789801541051,0.5947674152131349,91,222.0,81.77465850874648,206,1.0901538486988367,29,0,0.8815337375116611,37.0
AOI-0065,2016,история полигона,31,1,0.39826723673549097,0.0,True,0.810451652230172,136,0.1808346287520875,0.6296170234780845,92,174.0,102.86906190244977,213,1.2172252249694093,-17,0,1.129947321869985,-41.0
AOI-0065,2017,история полигона,56,5,0.5434823967754856,0.28169014084507044,True,0.8586826804853037,186,0.16984557066108547,0.6888371098242183,131,233.0,98.70865391202952,208,1.263398271746713,38,40,1.0766173216319577,49.0
AOI-0065,2018,история полигона,42,0,-0.20973741703727405,0.20657276995305165,True,0.8270577136078333,121,0.15280883229465134,0.674248881313182,91,171.0,90.51541841385284,211,1.243277775278518,-33,0,0.9823094077735612,-30.0
AOI-0065,2019,история полигона,82,4,0.1601433412989692,0.2112676056338028,True,0.6840015217412155,159,0.1674934750574919,0.5165080466837236,109,230.0,90.19936346084987,213,1.0145533209922504,7,18,0.977345143948393,32.0
AOI-0065,2020,история полигона,82,0,-0.4078300466516138,0.09389671361502347,True,0.6505613551987502,155,0.07483862571244078,0.5757227294863094,92,188.0,81.57240301172823,213,0.9643142556440497,3,0,0.8816145110996841,-21.0
AOI-0065,2021,история полигона,78,7,-0.19491392082864845,0.15492957746478872,True,0.6128114357358942,167,0.19066596511883382,0.4221454706170604,94,227.0,86.45220410597383,213,0.8983018229046063,15,3,0.9342689517134288,37.0
AOI-0065,2022,история полигона,73,1,0.022720639817525062,0.2300469483568075,True,0.8695600069386723,146,0.13160210485643634,0.737957902082236,91,176.0,94.59618455509052,213,1.3174830545425915,-6,0,1.0293453580904228,-26.0
AOI-0065,2023,история полигона,78,1,0.16385543285925167,0.0,True,0.7684645724844907,160,0.17662624527527682,0.5918383272092139,91,215.0,96.34043049797758,213,1.1476997412235412,8,0,1.0491512373739338,21.0
AOI-0065,2024,история полигона,67,3,-0.6695449116744094,0.6244131455399061,True,0.8529942852416401,125,0.13359106161089224,0.7194032236307479,92,166.0,80.39865801199176,213,1.2712497677449621,-29,0,0.8688081777896914,-49.0
AOI-0065,2025,история полигона,69,2,-0.438414168251115,0.15492957746478872,True,0.5766369268622157,179,0.2000541828901653,0.3765827439720504,91,202.0,78.73778498120132,212,0.8420065683821623,27,0,0.8465885926208653,12.0
AOI-0066,2025,среднее по культуре (истории полигона нет),77,3,-0.2816948771524363,0.2112676056338028,True,0.7707231006140015,183,0.17536075201636966,0.5953623485976318,130,210.0,76.01955466921227,212,1.288406027261535,36,39,0.8897745748320358,15.0
AOI-0067,2010,история полигона,29,0,-0.7911902856142046,0.45539906103286387,True,0.2302264986455153,142,0.10545235933533186,0.12477413931018345,92,169.0,34.39684079685517,197,0.6529034309777267,-41,-14,0.5825378175846221,-92.0
AOI-0067,2011,история полигона,34,0,0.5664945219516792,0.0,True,0.5906544282715951,213,0.16676615971592457,0.4238882685556705,160,239.0,69.56989376443214,204,1.7518189023591992,45,57,1.2283023746582353,-24.0
AOI-0067,2012,история полигона,17,0,-0.9564867071597624,0.5727699530516432,True,0.3430376157785911,120,0.05060723455015108,0.29243038122844,92,169.0,31.65903104126553,179,0.9660471138530472,-63,-10,0.535973859468221,-105.0
AOI-0067,2013,история полигона,33,2,1.134092894509815,0.03755868544600939,True,0.5986939589366164,130,-0.17764995973649902,0.7763439186731154,99,192.0,74.18264810586143,208,1.7287877954301103,-54,-6,1.3174329116474677,-63.0
AOI-0067,2014,история полигона,37,0,-0.7751680476502254,0.41784037558685444,True,0.23461887297246464,113,0.12116061323285304,0.1134582597396116,93,145.0,35.31808992520709,213,0.6713639779706247,-70,-14,0.5978053352228303,-117.0
AOI-0067,2015,история полигона,28,0,0.11535065828953081,0.018779342723004695,True,0.5596970018241468,230,0.10044101599678688,0.45925598582735994,129,258.0,59.90994398631892,207,1.6341776697260957,47,23,1.044755002183584,3.0
AOI-0067,2016,история полигона,37,0,-0.6345280857917378,0.16901408450704225,True,0.27715615271071437,220,0.1076915306169842,0.16946462209373017,92,236.0,40.049071043140486,213,0.7878928564659772,37,-10,0.68162316241878,-35.0
AOI-0067,2017,история полигона,51,1,0.5347467540420088,0.0,True,0.5281450009108223,216,0.13266818828385074,0.39547681262697154,149,276.0,68.05518912347524,202,1.565417682992461,48,44,1.1999061094624244,22.0
AOI-0067,2018,история полигона,42,0,-1.0425101926764555,0.6056338028169014,True,0.1731983729440186,132,0.09583562478077344,0.07736274816324516,101,174.0,29.189118718292438,210,0.48839521924829665,-52,-5,0.4909908064943469,-86.0
AOI-0067,2019,история полигона,59,5,1.257529564164763,0.0,True,0.7769251444362931,141,0.14942520405157933,0.6274999403847138,97,166.0,80.04249733796722,213,2.2397842689391774,-44,-11,1.429011871495936,-95.0
AOI-0067,2020,история полигона,56,5,0.11271771437091353,0.0,True,0.6081330829581888,184,0.09327745484075112,0.5148556281174377,142,237.0,63.24818879024379,213,1.837196144197896,16,40,1.1057256161474032,-36.0
AOI-0067,2021,история полигона,46,2,0.013442706506592886,0.07511737089201878,True,0.6407674807300191,163,0.05657232138688531,0.5841951593431338,122,192.0,59.45909645407687,209,1.8755818084585434,-48,16,1.0364532332849992,-64.0
AOI-0067,2022,история полигона,54,1,0.6652024666287825,0.0,True,0.6116710520285993,180,0.13124641740476614,0.4804246346238331,146,243.0,76.58478367107013,213,1.9014742379355423,-4,42,1.3610196499021958,-20.0
AOI-0067,2023,история полигона,65,2,0.21810770979771707,0.0,True,0.6682406458136821,188,0.16261391099524944,0.5056267348184327,160,215.0,65.45603423521224,213,2.023847522758076,20,56,1.1475718245161635,-54.0
AOI-0067,2024,история полигона,55,0,0.00020319653712634513,0.18779342723004694,True,0.5780983950891818,152,0.12496202766722928,0.4531363674219525,92,181.0,58.31246607837203,213,1.696900775242003,-33,0,1.014343867150429,-100.0
AOI-0067,2025,история полигона,65,3,0.20000404542472106,0.051643192488262914,True,0.5870222543865101,226,0.13435907930839297,0.45266317507811715,169,253.0,63.80941693193738,213,1.7016674128616331,58,65,1.1162854748142963,-5.0
AOI-0068,2010,история полигона,32,0,-1.1608779705051055,0.7793427230046949,True,0.26196938686802157,140,0.09712732088706262,0.16484206598095896,92,154.0,32.095743162024306,203,0.6563515034426413,4,1,0.5982399498404116,-11.0
AOI-0068,2011,история полигона,35,0,0.3418565641834551,0.0,True,0.5628673462025856,136,0.14033492915382878,0.4225324170487568,100,167.0,56.24110509745347,195,1.4528077123883734,0,9,1.0848200900060077,3.0
AOI-0068,2012,история полигона,18,0,-1.059984598091108,0.4835680751173709,True,0.22153442648872168,141,0.043733327824431956,0.17780109866428973,92,208.0,30.843504840089683,194,0.537680741249618,5,0,0.5746237553755875,44.0
AOI-0068,2013,история полигона,37,2,0.20352095241147702,0.0,True,0.36081112882700006,132,0.15375344445471376,0.2070576843722863,95,163.0,55.230713778772994,213,0.8975383119845194,-4,4,1.057758257954804,-1.0
AOI-0068,2014,история полигона,41,0,-0.6945815563646961,0.48826291079812206,True,0.45755831380124673,126,0.09954991471228804,0.3580083990889587,91,152.0,43.114820108938,213,1.1507031873784945,-11,0,0.8121314118139444,-13.0
AOI-0068,2015,история полигона,37,3,0.34796463672287165,0.08450704225352113,True,0.37393041377702113,146,0.09650744118476108,0.27742297259226006,101,211.0,52.07397300483116,207,0.9291043511402972,10,10,0.9947649009256767,47.0
AOI-0068,2016,история полигона,43,2,0.7000948505697608,0.06103286384976526,True,0.30695370031690633,157,0.19455905135524154,0.11239464896166479,92,226.0,57.35387124679957,213,0.7498875337300233,21,0,1.1018807415373495,60.0
AOI-0068,2017,история полигона,52,2,0.4729059585989699,0.0,True,0.5005268088424886,145,0.1373017809054038,0.3632250279370848,91,175.0,58.44825271857859,203,1.2722467422528638,9,0,1.1275304700223885,12.0
AOI-0068,2018,история полигона,37,0,-1.0815994449415427,0.6244131455399061,True,0.24669711115480383,135,0.09915239243619241,0.1475447187186114,91,161.0,32.96456215733144,209,0.6016630854487925,-1,0,0.6141617136179701,-3.0
AOI-0068,2019,история полигона,65,0,0.16237623654911207,0.018779342723004695,True,0.542876504806403,138,0.12391501145815349,0.41896149334824956,91,161.0,58.316008483502856,213,1.3954558261165269,2,0,1.1212127804306267,-4.0
AOI-0068,2020,история полигона,59,1,-0.6615229780884941,0.22535211267605634,True,0.35697078473764376,134,0.09122837782030446,0.2657424069173393,92,168.0,41.858992497258384,213,0.8876000192813941,-2,0,0.7867018912312943,4.0
AOI-0068,2021,история полигона,45,3,1.2196328716437104,0.03286384976525822,True,0.46077321869262744,155,0.08917837881338993,0.3715948398792375,99,185.0,65.64828746865497,210,1.1531850300402025,21,8,1.274853365438675,22.0
AOI-0068,2022,история полигона,58,2,0.23163158640475257,0.0,True,0.4180356342152506,129,0.1280228252757998,0.2900128089394508,91,163.0,58.11992969196243,213,1.0482927369098674,-7,0,1.1185198763694935,-1.0
AOI-0068,2023,история полигона,71,0,1.305479362387078,0.0,True,0.5508177548768144,133,0.2110295344016099,0.3397882204752045,91,163.0,73.94963451362511,213,1.4177890723040885,-3,0,1.4508284741563455,-1.0
AOI-0068,2024,история полигона,58,0,-0.9129835872184277,0.3615023474178404,True,0.25584260626931676,113,0.13442770772867252,0.12141489854064424,92,142.0,35.3565407868763,213,0.6193356174248037,-23,0,0.6593868177059294,-22.0
AOI-0068,2025,история полигона,66,1,0.9559110138663897,0.0,True,0.6618002241708925,127,0.18488819411611468,0.4769120300547778,91,162.0,70.83939578347027,213,1.732996693319764,-9,0,1.3840750215550521,-2.0
AOI-0069,2010,история полигона,38,0,-0.21112598269894073,0.04225352112676056,True,0.5944658150217532,136,0.10315743758819801,0.4913083774335552,91,167.0,55.59187944048959,213,1.358497525948748,-2,0,1.0164311270287565,-4.0
AOI-0069,2011,история полигона,39,0,1.0615042604095002,0.0,True,0.4495348629463848,189,0.20062233266000784,0.24891253028637694,119,209.0,59.98042444137497,204,0.9869316456023974,51,28,1.1059289084100514,40.0
AOI-0069,2012,история полигона,21,0,-1.1745378399702442,0.6525821596244131,True,0.2195738254125474,131,0.06832294053163555,0.15125088488091187,92,155.0,25.88857915358135,212,0.47410432552741294,-8,0,0.45751513053523435,-17.0
AOI-0069,2013,история полигона,44,1,0.21466876417803407,0.0,True,0.47192664977577586,148,0.11512285520573488,0.35680379457004097,107,174.0,60.47234845896921,213,1.0572431278631755,10,16,1.1139484701285205,4.0
AOI-0069,2014,история полигона,48,0,0.16023162251671083,0.0,True,0.7370219459483864,119,0.10071901012852601,0.6363029358198604,91,159.0,66.31220964649523,213,1.714318060321181,-21,0,1.2285221263660053,-13.0
AOI-0069,2015,история полигона,41,0,-0.23121802554646648,0.43661971830985913,True,0.1609790618484834,131,0.07760330050251113,0.08337576134597227,95,175.0,40.74383506098436,207,0.34507289460515933,-8,4,0.7335508976807347,5.0
AOI-0069,2016,история полигона,48,2,0.6468407202901981,0.0,True,0.8142232961346973,125,0.11723289337565401,0.6969904027590433,92,160.0,75.39736339288885,213,1.9105171827845913,-15,0,1.4147730351121288,-13.0
AOI-0069,2017,история полигона,61,1,-0.40809339480507406,0.3004694835680751,True,0.1763728782731372,160,0.12578332558641578,0.05058955268672141,95,176.0,38.026995330209054,204,0.37863920553183306,22,4,0.6829050386632075,6.0
AOI-0069,2018,история полигона,46,0,-0.044080953223361675,0.20657276995305165,True,0.782630057249655,123,0.09827281350924745,0.6843572437404075,91,158.0,64.26837155367065,209,1.8250843618175743,-18,0,1.1893693129790326,-13.0
AOI-0069,2019,история полигона,78,2,0.5442047031147804,0.1267605633802817,True,0.44178018603547087,165,0.12225221492396811,0.3195279711115028,128,221.0,51.5035427393281,213,0.9557179443247289,29,37,0.9370907928479352,53.0
AOI-0069,2020,история полигона,68,1,-0.8688531452980811,0.2863849765258216,True,0.18931741273766822,133,0.07539464823372062,0.1139227645039476,92,188.0,29.826975185251058,213,0.40742741839399477,-6,0,0.5293280251337396,18.0
AOI-0069,2021,история полигона,51,3,0.6550086492246066,0.004694835680751174,True,0.6593973890052286,157,0.10365661727225944,0.5557407717329692,103,176.0,64.10325172890376,210,1.5050866584692302,21,12,1.185804304320862,7.0
AOI-0069,2022,история полигона,67,4,0.5479971364557212,0.0,True,0.5558417465076814,157,0.12543022825738345,0.4304115182502979,99,186.0,67.29844190791964,213,1.2369389256132761,21,8,1.2504149210497613,18.0
AOI-0069,2023,история полигона,81,0,0.18405202486036953,0.0,True,0.6932220408801897,130,0.13273257858941973,0.5604894622907699,91,160.0,66.13681919356301,213,1.5929979553045557,-11,0,1.2257069920487549,-11.0
AOI-0069,2024,история полигона,69,0,-0.061805497163075505,0.0,True,0.6602195616342624,120,0.11344129136647048,0.5467782702677919,92,159.0,59.376941429085214,213,1.5105242053532535,-20,0,1.0924872423681342,-15.0
AOI-0069,2025,история полигона,57,0,-0.4247694980816963,0.0,True,0.42554426582958604,155,0.11751614969143077,0.3080281161381553,120,178.0,42.058153154924625,213,0.9323186296349605,19,29,0.7566047562510371,9.0
AOI-0070,2010,история полигона,38,0,-0.7568050960226107,0.13615023474178403,True,0.2904681456399194,143,0.12669376697671045,0.16377437866320896,91,175.0,41.460446429899584,213,0.6738850732376646,7,-1,0.6862969205574463,11.0
AOI-0070,2011,история полигона,42,4,0.31367735303569605,0.0,True,0.6639941719388529,144,0.16576523738736024,0.49822893455149264,92,168.0,64.65949025941946,203,1.6225205931265312,10,0,1.1020732328542018,4.0
AOI-0070,2012,история полигона,21,0,-1.2334600244851277,0.7605633802816901,True,0.2861285649431024,128,0.08587512342782717,0.20025344151527524,92,155.0,31.828428663466966,212,0.6621344692788379,-8,0,0.52138049331288,-14.0
AOI-0070,2013,история полигона,41,0,0.13872897746001198,0.009389671361502348,True,0.4662033216288669,140,0.19246764775109793,0.273735673877769,112,160.0,63.031921074077445,213,1.1107757979569244,5,20,1.069504751558858,-5.0
AOI-0070,2014,история полигона,48,0,-0.9204268687754772,0.4647887323943662,True,0.2985037240641694,116,0.1268035306292506,0.17170019343491882,91,149.0,37.87145502406486,213,0.689702091350329,-20,-1,0.6242371385590344,-16.0
AOI-0070,2015,история полигона,40,0,0.7443301336158555,0.04225352112676056,True,0.441766905083568,137,0.1347297806568224,0.3070371244267456,99,207.0,72.3982017458604,207,1.0501334221197463,1,7,1.2435047869183167,43.0
AOI-0070,2016,история полигона,47,1,-0.034612586447623515,0.0,True,0.41705587733063004,122,0.16452439540052524,0.2525314819301048,92,162.0,56.84337546810495,213,0.9814360911675151,-14,0,0.9578085249768473,-10.0
AOI-0070,2017,история полигона,60,3,0.8472552403914964,0.0,True,0.6776743584843629,132,0.1868473396395333,0.4908270188448296,97,172.0,77.37240475163844,204,1.6731542002305284,-4,5,1.3376587777766151,8.0
AOI-0070,2018,история полигона,45,0,-0.8213544353791996,0.4413145539906103,True,0.2388069796913914,127,0.12985386985537617,0.10895310983601522,91,159.0,39.168762097103055,209,0.5494330622570807,-9,-1,0.6475887394549913,-6.0
AOI-0070,2019,история полигона,77,4,0.6742688915920463,0.0,True,0.7291771646128626,138,0.17380622595798803,0.5553709386548746,91,161.0,76.78175812880555,213,1.8155773621962428,2,-1,1.322725426959029,-5.0
AOI-0070,2020,история полигона,71,0,-0.914241671481936,0.40375586854460094,True,0.2648495691145854,138,0.12202349699642424,0.14282607211816117,92,178.0,37.861411311266906,213,0.612408032418137,2,0,0.6241292898408844,13.0
AOI-0070,2021,история полигона,49,2,2.2772467223016792,0.023474178403755867,True,0.646880974135033,144,0.14406198895037292,0.5028189851846601,100,183.0,99.26781560703685,210,1.5842634887032008,9,9,1.7573414829236806,20.0
AOI-0070,2022,история полигона,68,0,1.165969081531085,0.0,True,0.38541934329541144,219,0.25861792312296816,0.12680142017244328,97,,78.73728915913583,213,0.9015258278870544,83,5,1.3604469243563477,
